month,year,amphoe_code,Rain_Avg
พฤศจิกายน,2012,3803,47.82
พฤศจิกายน,2012,3804,26.73
พฤศจิกายน,2012,3805,52.78
พฤศจิกายน,2012,3806,21.05
พฤศจิกายน,2012,3807,34.63
พฤศจิกายน,2012,3808,28
พฤศจิกายน,2012,3901,30.86
พฤศจิกายน,2012,3902,24.92
พฤศจิกายน,2012,3903,27.72
พฤศจิกายน,2012,3904,22.23
พฤศจิกายน,2012,3905,27.74
พฤศจิกายน,2012,3906,18.71
พฤศจิกายน,2012,4001,17.72
พฤศจิกายน,2012,4002,22.54
พฤศจิกายน,2012,4003,18.62
พฤศจิกายน,2012,4004,23.04
พฤศจิกายน,2012,4005,17.6
พฤศจิกายน,2012,4006,18.16
พฤศจิกายน,2012,4007,22.16
พฤศจิกายน,2012,4008,25.8
พฤศจิกายน,2012,4009,21.05
พฤศจิกายน,2012,4010,18.15
พฤศจิกายน,2012,4011,19.98
พฤศจิกายน,2012,4012,24.82
พฤศจิกายน,2012,4013,24.48
พฤศจิกายน,2012,4014,25.21
พฤศจิกายน,2012,4015,25.28
พฤศจิกายน,2012,4017,19.95
พฤศจิกายน,2012,4018,19.94
พฤศจิกายน,2012,4019,28.82
พฤศจิกายน,2012,4020,17.6
พฤศจิกายน,2012,4021,19.87
พฤศจิกายน,2012,4022,19.9
พฤศจิกายน,2012,4023,27
พฤศจิกายน,2012,4024,18.16
พฤศจิกายน,2012,4025,19.48
พฤศจิกายน,2012,4101,60.78
พฤศจิกายน,2012,4102,48.26
พฤศจิกายน,2012,4103,44.24
พฤศจิกายน,2012,4104,28.53
พฤศจิกายน,2012,4105,30.25
พฤศจิกายน,2012,4106,46.66
พฤศจิกายน,2012,4107,48.15
พฤศจิกายน,2012,4108,32.98
พฤศจิกายน,2012,4109,23.31
พฤศจิกายน,2012,4110,12.44
พฤศจิกายน,2012,4111,44.47
พฤศจิกายน,2012,4117,45.37
พฤศจิกายน,2012,4118,25.07
พฤศจิกายน,2012,4119,60.27
พฤศจิกายน,2012,4120,60.9
พฤศจิกายน,2012,4121,48.13
พฤศจิกายน,2012,4122,29.72
พฤศจิกายน,2012,4123,58.18
พฤศจิกายน,2012,4124,34.55
พฤศจิกายน,2012,4125,54.03
พฤศจิกายน,2012,4201,6.16
พฤศจิกายน,2012,4202,15.95
พฤศจิกายน,2012,4203,18.09
พฤศจิกายน,2012,4204,20.13
พฤศจิกายน,2012,4205,15.44
พฤศจิกายน,2012,4206,17.98
พฤศจิกายน,2012,4207,14.82
พฤศจิกายน,2012,4208,15.09
พฤศจิกายน,2012,4209,8.53
พฤศจิกายน,2012,4210,16.72
พฤศจิกายน,2012,4211,14.97
พฤศจิกายน,2012,4212,17.7
พฤศจิกายน,2012,4213,14.62
พฤศจิกายน,2012,4214,15.83
พฤศจิกายน,2012,4301,65.58
พฤศจิกายน,2012,4302,59.37
พฤศจิกายน,2012,4305,54.83
พฤศจิกายน,2012,4307,58.02
พฤศจิกายน,2012,4308,39.43
พฤศจิกายน,2012,4314,62.88
พฤศจิกายน,2012,4315,52.84
พฤศจิกายน,2012,4316,55.3
พฤศจิกายน,2012,4317,56.14
พฤศจิกายน,2012,4401,12.42
พฤศจิกายน,2012,4402,29.71
พฤศจิกายน,2012,4403,9.12
พฤศจิกายน,2012,4404,12.1
พฤศจิกายน,2012,4405,12.73
พฤศจิกายน,2012,4406,12.72
พฤศจิกายน,2012,4407,21.24
พฤศจิกายน,2012,4408,39.01
พฤศจิกายน,2012,4409,27.43
พฤศจิกายน,2012,4410,34.19
พฤศจิกายน,2012,4411,36.65
พฤศจิกายน,2012,4412,11.83
พฤศจิกายน,2012,4413,18.05
พฤศจิกายน,2012,4501,36.31
พฤศจิกายน,2012,4502,22.49
พฤศจิกายน,2012,4503,35.19
พฤศจิกายน,2012,4504,37.15
พฤศจิกายน,2012,4505,31.93
พฤศจิกายน,2012,4506,32.51
พฤศจิกายน,2012,4507,22.07
พฤศจิกายน,2012,4508,12.27
พฤศจิกายน,2012,4509,19.4
พฤศจิกายน,2012,4510,26.4
พฤศจิกายน,2012,4511,19.59
พฤศจิกายน,2012,4512,36
พฤศจิกายน,2012,4513,26.96
พฤศจิกายน,2012,4514,35.65
พฤศจิกายน,2012,4515,21.29
พฤศจิกายน,2012,4516,38.29
พฤศจิกายน,2012,4517,26.35
พฤศจิกายน,2012,4518,35.54
พฤศจิกายน,2012,4519,31.63
พฤศจิกายน,2012,4520,36.79
พฤศจิกายน,2012,4601,3.22
พฤศจิกายน,2012,4602,17.03
พฤศจิกายน,2012,4603,2.03
พฤศจิกายน,2012,4604,11.33
พฤศจิกายน,2012,4605,18.82
พฤศจิกายน,2012,4606,16.56
พฤศจิกายน,2012,4607,7.75
พฤศจิกายน,2012,4608,18.63
พฤศจิกายน,2012,4609,16.92
พฤศจิกายน,2012,4610,15.67
พฤศจิกายน,2012,4611,13.01
พฤศจิกายน,2012,4612,12.68
พฤศจิกายน,2012,4613,15.46
พฤศจิกายน,2012,4614,16.87
พฤศจิกายน,2012,4615,12.58
พฤศจิกายน,2012,4616,15.35
พฤศจิกายน,2012,4617,10.07
พฤศจิกายน,2012,4618,6.84
พฤศจิกายน,2012,4701,7.11
พฤศจิกายน,2012,4702,16.36
พฤศจิกายน,2012,4703,10.43
พฤศจิกายน,2012,4704,12.2
พฤศจิกายน,2012,4705,17.28
พฤศจิกายน,2012,4706,18.1
พฤศจิกายน,2012,4707,12.76
พฤศจิกายน,2012,4708,21.88
พฤศจิกายน,2012,4709,28.4
พฤศจิกายน,2012,4710,36.84
พฤศจิกายน,2012,4711,18.55
พฤศจิกายน,2012,4712,25.37
พฤศจิกายน,2012,4713,29.61
พฤศจิกายน,2012,4714,12.71
พฤศจิกายน,2012,4715,15.98
พฤศจิกายน,2012,4716,31.11
พฤศจิกายน,2012,4717,17.68
พฤศจิกายน,2012,4718,10.7
พฤศจิกายน,2012,4801,11.73
พฤศจิกายน,2012,4802,20.4
พฤศจิกายน,2012,4803,17.34
พฤศจิกายน,2012,4804,20.02
พฤศจิกายน,2012,4805,17
พฤศจิกายน,2012,4806,23.47
พฤศจิกายน,2012,4807,16.15
พฤศจิกายน,2012,4808,18.16
พฤศจิกายน,2012,4809,16.35
พฤศจิกายน,2012,4810,18.11
พฤศจิกายน,2012,4811,20.11
พฤศจิกายน,2012,4812,18.78
พฤศจิกายน,2012,4901,11.4
พฤศจิกายน,2012,4902,12.3
พฤศจิกายน,2012,4903,12.81
พฤศจิกายน,2012,4904,14.52
พฤศจิกายน,2012,4905,13.33
พฤศจิกายน,2012,4906,12.06
พฤศจิกายน,2012,4907,15.51
พฤศจิกายน,2012,5001,38.81
พฤศจิกายน,2012,5002,54.61
พฤศจิกายน,2012,5003,53.23
พฤศจิกายน,2012,5004,55.1
พฤศจิกายน,2012,5005,42.8
พฤศจิกายน,2012,5006,49.33
พฤศจิกายน,2012,5007,40.92
พฤศจิกายน,2012,5008,46.07
พฤศจิกายน,2012,5009,58.7
พฤศจิกายน,2012,5010,59.44
พฤศจิกายน,2012,5011,57.3
พฤศจิกายน,2012,5012,45.75
พฤศจิกายน,2012,5013,42.05
พฤศจิกายน,2012,5014,40.82
พฤศจิกายน,2012,5015,40.32
พฤศจิกายน,2012,5016,51.32
พฤศจิกายน,2012,5017,44.44
พฤศจิกายน,2012,5018,43.45
พฤศจิกายน,2012,5019,39.57
พฤศจิกายน,2012,5020,54.48
พฤศจิกายน,2012,5021,59.32
พฤศจิกายน,2012,5022,46.05
พฤศจิกายน,2012,5023,55.62
พฤศจิกายน,2012,5024,51.74
พฤศจิกายน,2012,5025,54.52
พฤศจิกายน,2012,5101,47.21
พฤศจิกายน,2012,5102,56.41
พฤศจิกายน,2012,5103,57.77
พฤศจิกายน,2012,5104,25.56
พฤศจิกายน,2012,5105,32.9
พฤศจิกายน,2012,5106,52.15
พฤศจิกายน,2012,5107,49.87
พฤศจิกายน,2012,5108,56.43
พฤศจิกายน,2012,5201,42.52
พฤศจิกายน,2012,5202,49.8
พฤศจิกายน,2012,5203,60.26
พฤศจิกายน,2012,5204,40.47
พฤศจิกายน,2012,5205,59.12
พฤศจิกายน,2012,5206,68.85
พฤศจิกายน,2012,5207,79.14
พฤศจิกายน,2012,5208,14.65
พฤศจิกายน,2012,5209,20.57
พฤศจิกายน,2012,5210,49.41
พฤศจิกายน,2012,5211,27.78
พฤศจิกายน,2012,5212,70.12
พฤศจิกายน,2012,5213,65.1
พฤศจิกายน,2012,5301,10
พฤศจิกายน,2012,5302,11.4
พฤศจิกายน,2012,5303,16.72
พฤศจิกายน,2012,5304,18.37
พฤศจิกายน,2012,5305,26.95
พฤศจิกายน,2012,5306,25.58
พฤศจิกายน,2012,5307,9.56
พฤศจิกายน,2012,5308,10.1
พฤศจิกายน,2012,5309,12.42
พฤศจิกายน,2012,5401,29.45
พฤศจิกายน,2012,5402,40.78
พฤศจิกายน,2012,5403,36.91
พฤศจิกายน,2012,5404,30.22
พฤศจิกายน,2012,5405,18.06
พฤศจิกายน,2012,5406,42.32
พฤศจิกายน,2012,5407,19.57
พฤศจิกายน,2012,5408,44.17
พฤศจิกายน,2012,5501,37.41
พฤศจิกายน,2012,5502,46.11
พฤศจิกายน,2012,5503,51.17
พฤศจิกายน,2012,5504,39.57
พฤศจิกายน,2012,5505,61.5
พฤศจิกายน,2012,5506,62.25
พฤศจิกายน,2012,5507,40.91
พฤศจิกายน,2012,5508,115.66
พฤศจิกายน,2012,5509,85.06
พฤศจิกายน,2012,5510,34.21
พฤศจิกายน,2012,5511,47.42
พฤศจิกายน,2012,5512,65.5
พฤศจิกายน,2012,5513,90
พฤศจิกายน,2012,5514,37.46
พฤศจิกายน,2012,5515,102.7
พฤศจิกายน,2012,5601,82.05
พฤศจิกายน,2012,5602,82.69
พฤศจิกายน,2012,5603,80.67
พฤศจิกายน,2012,5604,59.99
พฤศจิกายน,2012,5605,67.29
พฤศจิกายน,2012,5606,61.78
พฤศจิกายน,2012,5607,85.81
พฤศจิกายน,2012,5608,82.03
พฤศจิกายน,2012,5609,93.18
พฤศจิกายน,2012,5701,55.53
พฤศจิกายน,2012,5702,56.59
พฤศจิกายน,2012,5703,68.19
พฤศจิกายน,2012,5704,68.69
พฤศจิกายน,2012,5705,65.84
พฤศจิกายน,2012,5706,74.22
พฤศจิกายน,2012,5707,59.93
พฤศจิกายน,2012,5708,64.34
พฤศจิกายน,2012,5709,62.24
พฤศจิกายน,2012,5710,62.68
พฤศจิกายน,2012,5711,66.05
พฤศจิกายน,2012,5712,63.51
พฤศจิกายน,2012,5713,77.38
พฤศจิกายน,2012,5714,71.17
พฤศจิกายน,2012,5715,61.64
พฤศจิกายน,2012,5716,64.6
พฤศจิกายน,2012,5717,58.27
พฤศจิกายน,2012,5718,61.52
พฤศจิกายน,2012,5801,53.35
พฤศจิกายน,2012,5802,52.76
พฤศจิกายน,2012,5803,52.89
พฤศจิกายน,2012,5804,53.6
พฤศจิกายน,2012,5805,53.2
พฤศจิกายน,2012,5806,52
พฤศจิกายน,2012,5807,53.61
พฤศจิกายน,2012,6001,49.89
พฤศจิกายน,2012,6002,49.73
พฤศจิกายน,2012,6003,44.4
พฤศจิกายน,2012,6004,27.31
พฤศจิกายน,2012,6005,46.03
พฤศจิกายน,2012,6006,50.53
พฤศจิกายน,2012,6007,34.01
พฤศจิกายน,2012,6008,38.71
พฤศจิกายน,2012,6009,23.86
พฤศจิกายน,2012,6010,40.5
พฤศจิกายน,2012,6011,48.58
พฤศจิกายน,2012,6012,44.6
พฤศจิกายน,2012,6013,56.77
พฤศจิกายน,2012,6014,60.71
พฤศจิกายน,2012,6015,57.25
พฤศจิกายน,2012,6101,36.68
พฤศจิกายน,2012,6102,46.49
พฤศจิกายน,2012,6103,47.54
พฤศจิกายน,2012,6104,44.04
พฤศจิกายน,2012,6105,38.55
พฤศจิกายน,2012,6106,44.22
พฤศจิกายน,2012,6107,54.27
พฤศจิกายน,2012,6108,44.68
พฤศจิกายน,2012,6201,23.7
พฤศจิกายน,2012,6202,26.22
พฤศจิกายน,2012,6203,34.08
พฤศจิกายน,2012,6204,39.97
พฤศจิกายน,2012,6205,29.08
พฤศจิกายน,2012,6206,19.34
พฤศจิกายน,2012,6207,25.52
พฤศจิกายน,2012,6208,32.23
พฤศจิกายน,2012,6209,46.29
พฤศจิกายน,2012,6210,38.95
พฤศจิกายน,2012,6211,24.41
พฤศจิกายน,2012,6301,22.06
พฤศจิกายน,2012,6302,21.03
พฤศจิกายน,2012,6303,20.7
พฤศจิกายน,2012,6304,33.37
พฤศจิกายน,2012,6305,50.68
พฤศจิกายน,2012,6306,54.27
พฤศจิกายน,2012,6307,58.28
พฤศจิกายน,2012,6308,55.4
พฤศจิกายน,2012,6309,34.02
พฤศจิกายน,2012,6401,6.03
พฤศจิกายน,2012,6402,9.17
พฤศจิกายน,2012,6403,11.28
พฤศจิกายน,2012,6404,10.6
พฤศจิกายน,2012,6405,9.71
พฤศจิกายน,2012,6406,5.8
พฤศจิกายน,2012,6407,7.47
พฤศจิกายน,2012,6408,9.02
พฤศจิกายน,2012,6409,8.17
พฤศจิกายน,2012,6501,35.56
พฤศจิกายน,2012,6502,18.98
พฤศจิกายน,2012,6503,18.16
พฤศจิกายน,2012,6504,22.46
พฤศจิกายน,2012,6505,46.01
พฤศจิกายน,2012,6506,8.94
พฤศจิกายน,2012,6507,17.95
พฤศจิกายน,2012,6508,25.12
พฤศจิกายน,2012,6509,26.94
พฤศจิกายน,2012,6601,48.07
พฤศจิกายน,2012,6602,41.46
พฤศจิกายน,2012,6603,44.56
พฤศจิกายน,2012,6604,43.15
พฤศจิกายน,2012,6605,43.21
พฤศจิกายน,2012,6606,48.91
พฤศจิกายน,2012,6607,42.46
พฤศจิกายน,2012,6608,36.37
พฤศจิกายน,2012,6609,41.93
พฤศจิกายน,2012,6610,44.43
พฤศจิกายน,2012,6611,30.13
พฤศจิกายน,2012,6612,39.96
พฤศจิกายน,2012,6701,18.61
พฤศจิกายน,2012,6702,21.62
พฤศจิกายน,2012,6703,17.3
พฤศจิกายน,2012,6704,17.4
พฤศจิกายน,2012,6705,10
พฤศจิกายน,2012,6706,12.06
พฤศจิกายน,2012,6707,14.55
พฤศจิกายน,2012,6708,12.31
พฤศจิกายน,2012,6709,16.62
พฤศจิกายน,2012,6710,25.04
พฤศจิกายน,2012,6711,19.3
พฤศจิกายน,2012,7001,123.2
พฤศจิกายน,2012,7002,111.79
พฤศจิกายน,2012,7003,107.45
พฤศจิกายน,2012,7004,117.58
พฤศจิกายน,2012,7005,106.46
พฤศจิกายน,2012,7006,107.97
พฤศจิกายน,2012,7007,109.47
พฤศจิกายน,2012,7008,126.66
พฤศจิกายน,2012,7009,128.58
พฤศจิกายน,2012,7010,124.01
พฤศจิกายน,2012,7101,83.61
พฤศจิกายน,2012,7102,24.32
พฤศจิกายน,2012,7103,65.2
พฤศจิกายน,2012,7104,33.22
พฤศจิกายน,2012,7105,93.42
พฤศจิกายน,2012,7106,104.46
พฤศจิกายน,2012,7107,19.9
พฤศจิกายน,2012,7108,22.13
พฤศจิกายน,2012,7109,48.44
พฤศจิกายน,2012,7110,51.71
พฤศจิกายน,2012,7111,99.58
พฤศจิกายน,2012,7112,56.88
พฤศจิกายน,2012,7113,45.85
พฤศจิกายน,2012,7201,62.57
พฤศจิกายน,2012,7202,40.99
พฤศจิกายน,2012,7203,48.51
พฤศจิกายน,2012,7204,62.22
พฤศจิกายน,2012,7205,59.84
พฤศจิกายน,2012,7206,65.48
พฤศจิกายน,2012,7207,55.88
พฤศจิกายน,2012,7208,54.37
พฤศจิกายน,2012,7209,43.52
พฤศจิกายน,2012,7210,50
พฤศจิกายน,2012,7301,106.66
พฤศจิกายน,2012,7302,92.51
พฤศจิกายน,2012,7303,99.59
พฤศจิกายน,2012,7304,99.22
พฤศจิกายน,2012,7305,84.3
พฤศจิกายน,2012,7306,104.66
พฤศจิกายน,2012,7307,104.53
พฤศจิกายน,2012,7401,111.72
พฤศจิกายน,2012,7402,109.88
พฤศจิกายน,2012,7403,112.43
พฤศจิกายน,2012,7501,131.3
พฤศจิกายน,2012,7502,127.87
พฤศจิกายน,2012,7503,131.09
พฤศจิกายน,2012,7601,160.81
พฤศจิกายน,2012,7602,134.49
พฤศจิกายน,2012,7603,138.2
พฤศจิกายน,2012,7604,155.34
พฤศจิกายน,2012,7605,156.97
พฤศจิกายน,2012,7606,159.84
พฤศจิกายน,2012,7607,149.48
พฤศจิกายน,2012,7608,144.6
พฤศจิกายน,2012,7701,259.92
พฤศจิกายน,2012,7702,197.87
พฤศจิกายน,2012,7703,289.06
พฤศจิกายน,2012,7704,313.9
พฤศจิกายน,2012,7705,393.93
พฤศจิกายน,2012,7706,160.08
พฤศจิกายน,2012,7707,153.71
พฤศจิกายน,2012,7708,174.41
พฤศจิกายน,2012,8001,287.62
พฤศจิกายน,2012,8002,236.66
พฤศจิกายน,2012,8003,205.78
พฤศจิกายน,2012,8004,114.41
พฤศจิกายน,2012,8005,130.6
พฤศจิกายน,2012,8006,275.6
พฤศจิกายน,2012,8007,232.84
พฤศจิกายน,2012,8008,225.6
พฤศจิกายน,2012,8009,163.81
พฤศจิกายน,2012,8010,122.4
พฤศจิกายน,2012,8011,120.19
พฤศจิกายน,2012,8012,285.38
พฤศจิกายน,2012,8013,241.96
พฤศจิกายน,2012,8014,165.61
พฤศจิกายน,2012,8015,153.19
พฤศจิกายน,2012,8016,302.51
พฤศจิกายน,2012,8017,164.27
พฤศจิกายน,2012,8018,121.51
พฤศจิกายน,2012,8019,243.7
พฤศจิกายน,2012,8020,281.58
พฤศจิกายน,2012,8021,168.91
พฤศจิกายน,2012,8022,123.54
พฤศจิกายน,2012,8023,275.62
พฤศจิกายน,2012,8101,195.5
พฤศจิกายน,2012,8102,159.28
พฤศจิกายน,2012,8103,115.21
พฤศจิกายน,2012,8104,143.4
พฤศจิกายน,2012,8105,192.31
พฤศจิกายน,2012,8106,181.81
พฤศจิกายน,2012,8107,167.64
พฤศจิกายน,2012,8108,172.99
พฤศจิกายน,2012,8201,265.77
พฤศจิกายน,2012,8202,256.41
พฤศจิกายน,2012,8203,271.67
พฤศจิกายน,2012,8204,282.03
พฤศจิกายน,2012,8205,288.48
พฤศจิกายน,2012,8206,209.52
พฤศจิกายน,2012,8207,247.32
พฤศจิกายน,2012,8208,297.84
พฤศจิกายน,2012,8301,256.44
พฤศจิกายน,2012,8302,278.68
พฤศจิกายน,2012,8303,282.53
พฤศจิกายน,2012,8401,109.66
พฤศจิกายน,2012,8402,138.8
พฤศจิกายน,2012,8403,139.47
พฤศจิกายน,2012,8404,208.1
พฤศจิกายน,2012,8405,349.36
พฤศจิกายน,2012,8406,126.04
พฤศจิกายน,2012,8407,169.43
พฤศจิกายน,2012,8408,112.38
พฤศจิกายน,2012,8409,142.8
พฤศจิกายน,2012,8410,154.4
พฤศจิกายน,2012,8411,105.9
พฤศจิกายน,2012,8412,146.41
พฤศจิกายน,2012,8413,127.72
พฤศจิกายน,2012,8414,139.29
พฤศจิกายน,2012,8415,143.31
พฤศจิกายน,2012,8416,152.59
พฤศจิกายน,2012,8417,104.2
พฤศจิกายน,2012,8418,155.72
พฤศจิกายน,2012,8419,112.73
พฤศจิกายน,2012,8501,181.13
พฤศจิกายน,2012,8502,188.39
พฤศจิกายน,2012,8503,200.84
พฤศจิกายน,2012,8504,304.16
พฤศจิกายน,2012,8505,199.16
พฤศจิกายน,2012,8601,428.55
พฤศจิกายน,2012,8602,410.17
พฤศจิกายน,2012,8603,404.21
พฤศจิกายน,2012,8604,268.69
พฤศจิกายน,2012,8605,241.46
พฤศจิกายน,2012,8606,195.45
พฤศจิกายน,2012,8607,280.93
พฤศจิกายน,2012,8608,319.3
พฤศจิกายน,2012,9001,295.09
พฤศจิกายน,2012,9002,318.82
พฤศจิกายน,2012,9003,177.43
พฤศจิกายน,2012,9004,136.6
พฤศจิกายน,2012,9005,118.37
พฤศจิกายน,2012,9006,128.93
พฤศจิกายน,2012,9007,310.75
พฤศจิกายน,2012,9008,311.22
พฤศจิกายน,2012,9009,174.84
พฤศจิกายน,2012,9010,118.91
พฤศจิกายน,2012,9011,105.82
พฤศจิกายน,2012,9012,178.65
พฤศจิกายน,2012,9013,206.77
พฤศจิกายน,2012,9014,141.99
พฤศจิกายน,2012,9015,365.85
พฤศจิกายน,2012,9016,105.54
พฤศจิกายน,2012,9101,155.43
พฤศจิกายน,2012,9102,177.32
พฤศจิกายน,2012,9103,171.21
พฤศจิกายน,2012,9104,180.38
พฤศจิกายน,2012,9105,181.59
พฤศจิกายน,2012,9106,178.82
พฤศจิกายน,2012,9107,175.57
พฤศจิกายน,2012,9201,194.42
พฤศจิกายน,2012,9202,165.57
พฤศจิกายน,2012,9203,199.14
พฤศจิกายน,2012,9204,184.83
พฤศจิกายน,2012,9205,151.68
พฤศจิกายน,2012,9206,174.98
พฤศจิกายน,2012,9207,167.45
พฤศจิกายน,2012,9208,201.35
พฤศจิกายน,2012,9209,195.46
พฤศจิกายน,2012,9210,187.84
พฤศจิกายน,2012,9301,287.42
พฤศจิกายน,2012,9302,242.18
พฤศจิกายน,2012,9303,277.88
พฤศจิกายน,2012,9304,197.64
พฤศจิกายน,2012,9305,283.54
พฤศจิกายน,2012,9306,281.78
พฤศจิกายน,2012,9307,216.72
พฤศจิกายน,2012,9308,181.36
พฤศจิกายน,2012,9309,290.04
พฤศจิกายน,2012,9310,231.11
พฤศจิกายน,2012,9311,216.3
พฤศจิกายน,2012,9401,105.63
พฤศจิกายน,2012,9402,93.75
พฤศจิกายน,2012,9403,92.83
พฤศจิกายน,2012,9404,160.66
พฤศจิกายน,2012,9405,139.89
พฤศจิกายน,2012,9406,158.06
พฤศจิกายน,2012,9407,165.76
พฤศจิกายน,2012,9408,185.71
พฤศจิกายน,2012,9409,136.93
พฤศจิกายน,2012,9410,114.03
พฤศจิกายน,2012,9411,167.81
พฤศจิกายน,2012,9412,114.38
พฤศจิกายน,2012,9501,139.78
พฤศจิกายน,2012,9502,145.89
พฤศจิกายน,2012,9503,147.04
พฤศจิกายน,2012,9504,145.97
พฤศจิกายน,2012,9505,135.38
พฤศจิกายน,2012,9506,158.68
พฤศจิกายน,2012,9507,138.2
พฤศจิกายน,2012,9508,151.45
พฤศจิกายน,2012,9601,197.68
พฤศจิกายน,2012,9602,187.34
พฤศจิกายน,2012,9603,179.84
พฤศจิกายน,2012,9604,193.3
พฤศจิกายน,2012,9605,179.46
พฤศจิกายน,2012,9606,157.27
พฤศจิกายน,2012,9607,156.89
พฤศจิกายน,2012,9608,173.61
พฤศจิกายน,2012,9609,170.51
พฤศจิกายน,2012,9610,183.45
พฤศจิกายน,2012,9611,180.82
พฤศจิกายน,2012,9612,163
พฤศจิกายน,2012,9613,188.48
พฤศจิกายน,2012,4029,19.04
พฤศจิกายน,2012,4016,24.82
พฤศจิกายน,2012,1025,98.94
พฤศจิกายน,2012,1017,94.26
พฤศจิกายน,2012,1045,98.96
พฤศจิกายน,2012,1048,101.21
พฤศจิกายน,2012,1011,74.3
พฤศจิกายน,2012,1026,95.45
พฤศจิกายน,2012,1019,100.26
พฤศจิกายน,2012,1002,96.43
พฤศจิกายน,2012,1044,92.37
พฤศจิกายน,2012,1014,95.55
พฤศจิกายน,2012,1020,99.08
พฤศจิกายน,2012,1037,93.92
พฤศจิกายน,2012,1001,97.91
พฤศจิกายน,2012,1008,97.21
พฤศจิกายน,2012,1007,91.31
พฤศจิกายน,2012,1040,105.89
พฤศจิกายน,2012,1034,99.84
พฤศจิกายน,2012,1039,91.09
พฤศจิกายน,2012,1016,101
พฤศจิกายน,2012,1022,102.71
พฤศจิกายน,2012,1013,97.84
พฤศจิกายน,2012,1033,89.13
พฤศจิกายน,2012,1015,100.04
พฤศจิกายน,2012,1018,97.91
พฤศจิกายน,2012,1032,90.34
พฤศจิกายน,2012,1004,93.45
พฤศจิกายน,2012,1023,108.53
พฤศจิกายน,2012,1028,93.19
พฤศจิกายน,2012,1012,96.11
พฤศจิกายน,2012,1035,102.81
พฤศจิกายน,2012,1031,98.51
พฤศจิกายน,2012,1009,106.03
พฤศจิกายน,2012,1024,101.76
พฤศจิกายน,2012,1050,105.66
พฤศจิกายน,2012,1047,115.78
พฤศจิกายน,2012,1021,105.56
พฤศจิกายน,2012,1036,124.44
พฤศจิกายน,2012,1003,85.8
พฤศจิกายน,2012,1042,111.07
พฤศจิกายน,2012,1046,95.06
พฤศจิกายน,2012,1041,116.32
พฤศจิกายน,2012,1005,110.98
พฤศจิกายน,2012,1030,101.65
พฤศจิกายน,2012,1043,99.69
พฤศจิกายน,2012,1010,87.46
พฤศจิกายน,2012,1038,103.64
พฤศจิกายน,2012,1027,100.91
พฤศจิกายน,2012,1006,100.06
พฤศจิกายน,2012,1049,104.5
พฤศจิกายน,2012,1029,101.53
ธันวาคม,2012,1101,0.26
ธันวาคม,2012,1102,1.36
ธันวาคม,2012,1103,0.62
ธันวาคม,2012,1104,0.74
ธันวาคม,2012,1105,2.51
ธันวาคม,2012,1106,0.65
ธันวาคม,2012,1201,13.03
ธันวาคม,2012,1202,10.7
ธันวาคม,2012,1203,12.09
ธันวาคม,2012,1204,14.12
ธันวาคม,2012,1205,9.62
ธันวาคม,2012,1206,17.01
ธันวาคม,2012,1301,11.21
ธันวาคม,2012,1302,0.01
ธันวาคม,2012,1303,10.9
ธันวาคม,2012,1304,6.87
ธันวาคม,2012,1305,11.84
ธันวาคม,2012,1306,11.39
ธันวาคม,2012,1307,2
ธันวาคม,2012,1401,3.96
ธันวาคม,2012,1402,0
ธันวาคม,2012,1403,0.48
ธันวาคม,2012,1404,2.04
ธันวาคม,2012,1405,3.6
ธันวาคม,2012,1406,0.45
ธันวาคม,2012,1407,1.33
ธันวาคม,2012,1408,0
ธันวาคม,2012,1409,0.18
ธันวาคม,2012,1410,6.42
ธันวาคม,2012,1411,0.78
ธันวาคม,2012,1412,0
ธันวาคม,2012,1413,0
ธันวาคม,2012,1414,2.43
ธันวาคม,2012,1415,0
ธันวาคม,2012,1416,0
ธันวาคม,2012,1501,0
ธันวาคม,2012,1502,0
ธันวาคม,2012,1503,2.71
ธันวาคม,2012,1504,0
ธันวาคม,2012,1505,0
ธันวาคม,2012,1506,0
ธันวาคม,2012,1507,0
ธันวาคม,2012,1601,0
ธันวาคม,2012,1602,2.26
ธันวาคม,2012,1603,0.99
ธันวาคม,2012,1604,9.01
ธันวาคม,2012,1605,0.04
ธันวาคม,2012,1606,0.51
ธันวาคม,2012,1607,10.85
ธันวาคม,2012,1608,6.97
ธันวาคม,2012,1609,6.59
ธันวาคม,2012,1610,13.9
ธันวาคม,2012,1611,3.74
ธันวาคม,2012,1701,0.26
ธันวาคม,2012,1702,0.29
ธันวาคม,2012,1703,0.25
ธันวาคม,2012,1704,0.13
ธันวาคม,2012,1705,0.2
ธันวาคม,2012,1706,0.29
ธันวาคม,2012,1801,0.01
ธันวาคม,2012,1802,0.33
ธันวาคม,2012,1803,0.34
ธันวาคม,2012,1804,0
ธันวาคม,2012,1805,0.05
ธันวาคม,2012,1806,0.29
ธันวาคม,2012,1807,0.8
ธันวาคม,2012,1808,0.51
ธันวาคม,2012,1901,1.65
ธันวาคม,2012,1902,2.04
ธันวาคม,2012,1903,1.78
ธันวาคม,2012,1904,4.05
ธันวาคม,2012,1905,0.14
ธันวาคม,2012,1906,0.09
ธันวาคม,2012,1907,0.09
ธันวาคม,2012,1908,0.04
ธันวาคม,2012,1909,0.2
ธันวาคม,2012,1910,0.37
ธันวาคม,2012,1911,3.95
ธันวาคม,2012,1912,4.26
ธันวาคม,2012,1913,1.2
ธันวาคม,2012,2001,0
